timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T0700,4.8,2,25,10,9,8,56
T0701,4.2,2,25,10,9,8,56
T0702,3.7,2,25,10,9,8,56
T0703,4.2,2,25,10,9,8,56
T0704,5.2,2,25,10,9,8,56
T0705,6,2,25,10,9,8,56
T0706,6.5,2,25,10,9,8,56
T0707,6.5,2,25,10,9,8,56
T0708,7.1,2,25,10,9,8,56
T0709,8,2,25,10,9,8,56
T0710,7.9,2,25,10,9,8,56
T0711,7.9,2,25,10,9,8,56
T0712,8,2,25,10,9,8,56
T0713,7.6,2,25,10,9,8,56
T0714,7.3,2,25,10,9,8,56
T0715,6.8,2,25,10,9,8,56
T0716,6.6,2,25,10,9,8,56
T0717,6.4,2,25,10,9,8,56
T0718,6.1,2,25,10,9,8,56
T0719,5.8,2,25,10,9,8,56
T0720,5.7,2,25,10,9,8,56
T0721,5.9,2,25,10,9,8,56
T0722,6.5,2,25,10,9,8,56
T0723,7.5,2,25,10,9,8,56
T0724,8.1,2,25,10,9,8,56
T0725,8.3,2,25,10,9,8,56
T0726,8.2,2,25,10,9,8,56
T0727,8.2,2,25,10,9,8,56
T0728,8.2,2,25,10,9,8,56
T0729,8,2,25,10,9,8,56
T0730,7.9,2,25,10,9,8,56
T0731,8.2,2,25,10,9,8,56
T0732,8.4,2,25,10,9,8,56
T0733,8.5,2,25,10,9,8,56
T0734,8.5,2,25,10,9,8,56
T0735,8.2,2,25,10,9,8,56
T0736,7.3,2,25,10,9,8,56
T0737,7,2,25,10,9,8,56
T0738,6.6,2,25,10,9,8,56
T0739,6.5,2,25,10,9,8,56
T0740,6.6,2,25,10,9,8,56
T0741,7,2,25,10,9,8,56
T0742,7.3,2,25,10,9,8,56
T0743,7.5,2,25,10,9,8,56
T0744,7.7,2,25,10,9,8,56
T0745,7.6,2,25,10,9,8,56
T0746,8,2,25,10,9,8,56
T0747,8.3,2,25,10,9,8,56
T0748,8.2,2,25,10,9,8,56
T0749,8.2,2,25,10,9,8,56
T0750,8.5,2,25,10,9,8,56
T0751,8.6,2,25,10,9,8,56
T0752,8.8,2,25,10,9,8,56
T0753,8.8,2,25,10,9,8,56
T0754,8.7,2,25,10,9,8,56
T0755,8.7,2,25,10,9,8,56
T0756,8.9,2,25,10,9,8,56
T0757,9,2,25,10,9,8,56
T0758,9.1,2,25,10,9,8,56
T0759,9,2,25,10,9,8,56
T0760,8.7,2,25,10,9,8,56
T0761,8.5,2,25,10,9,8,56
T0762,8.4,2,25,10,9,8,56
T0763,8.1,2,25,10,9,8,56
T0764,7.6,2,25,10,9,8,56
T0765,7.4,2,25,10,9,8,56
T0766,7.5,2,25,10,9,8,56
T0767,7.4,2,25,10,9,8,56
T0768,6.9,2,25,10,9,8,56
T0769,6.9,2,25,10,9,8,56
T0770,7.3,2,25,10,9,8,56
T0771,6.4,2,25,10,9,8,56
T0772,5.8,2,25,10,9,8,56
T0773,5.8,2,25,10,9,8,56
T0774,5.8,2,25,10,9,8,56
T0775,5.7,2,25,10,9,8,56
T0776,5.2,2,25,10,9,8,56
T0777,5.1,2,25,10,9,8,56
T0778,5.4,2,25,10,9,8,56
T0779,6.1,2,25,10,9,8,56
T0780,6.7,2,25,10,9,8,56
T0781,6.8,2,25,10,9,8,56
T0782,6.2,2,25,10,9,8,56
T0783,6,2,25,10,9,8,56
T0784,5.5,2,25,10,9,8,56
T0785,5.1,2,25,10,9,8,56
T0786,5,2,25,10,9,8,56
T0787,4.5,2,25,10,9,8,56
T0788,3.3,2,25,10,9,8,56
T0789,3,2,25,10,9,8,56
T0790,2.6,2,25,10,9,8,56
T0791,2.2,2,25,10,9,8,56
T0792,1.8,2,25,10,9,8,56
T0793,1.4,2,25,10,9,8,56
T0794,1.9,2,25,10,9,8,56
T0795,2.2,2,25,10,9,8,56
T0796,2.4,2,25,10,9,8,56
T0797,2.2,2,25,10,9,8,56
T0798,2.2,2,25,10,9,8,56
T0799,2.4,2,25,10,9,8,56
T0800,3.1,2,25,10,9,8,56
T0801,2.7,2,25,10,9,8,56
T0802,3.2,2,25,10,9,8,56
T0803,4.5,2,25,10,9,8,56
T0804,5.2,2,25,10,9,8,56
T0805,5.4,2,25,10,9,8,56
T0806,4.9,2,25,10,9,8,56
T0807,4.8,2,25,10,9,8,56
T0808,5,2,25,10,9,8,56
T0809,5,2,25,10,9,8,56
T0810,5.1,2,25,10,9,8,56
T0811,5.5,2,25,10,9,8,56
T0812,6.6,2,25,10,9,8,56
T0813,5.7,2,25,10,9,8,56
T0814,5.5,2,25,10,9,8,56
T0815,5.2,2,25,10,9,8,56
T0816,4.8,2,25,10,9,8,56
T0817,4.6,2,25,10,9,8,56
T0818,4.6,2,25,10,9,8,56
T0819,4.3,2,25,10,9,8,56
T0820,4,2,25,10,9,8,56
T0821,3.8,2,25,10,9,8,56
T0822,3.6,2,25,10,9,8,56
T0823,3.5,2,25,10,9,8,56
T0824,3.4,2,25,10,9,8,56
T0825,3.4,2,25,10,9,8,56
T0826,4,2,25,10,9,8,56
T0827,4.8,2,25,10,9,8,56
T0828,5,2,25,10,9,8,56
T0829,3.7,2,25,10,9,8,56
T0830,3.7,2,25,10,9,8,56
T0831,3.9,2,25,10,9,8,56
T0832,3.9,2,25,10,9,8,56
T0833,3.6,2,25,10,9,8,56
T0834,3.5,2,25,10,9,8,56
T0835,3.8,2,25,10,9,8,56
T0836,4.1,2,25,10,9,8,56
T0837,3.9,2,25,10,9,8,56
T0838,3.6,2,25,10,9,8,56
T0839,3.4,2,25,10,9,8,56
T0840,3.2,2,25,10,9,8,56
T0841,3,2,25,10,9,8,56
T0842,2.6,2,25,10,9,8,56
T0843,2.2,2,25,10,9,8,56
T0844,1.3,2,25,10,9,8,56
T0845,0.5,2,25,10,9,8,56
T0846,0,2,25,10,9,8,56
T0847,-0.7,2,25,10,9,8,56
T0848,-1.7,2,25,10,9,8,56
T0849,-0.9,2,25,10,9,8,56
T0850,1.5,2,25,10,9,8,56
T0851,3.5,2,25,10,9,8,56
T0852,4.8,2,25,10,9,8,56
T0853,5.4,2,25,10,9,8,56
T0854,5.8,2,25,10,9,8,56
T0855,6.1,2,25,10,9,8,56
T0856,5.5,2,25,10,9,8,56
T0857,5.4,2,25,10,9,8,56
T0858,5.2,2,25,10,9,8,56
T0859,5.3,2,25,10,9,8,56
T0860,5,2,25,10,9,8,56
T0861,5,2,25,10,9,8,56
T0862,5.5,2,25,10,9,8,56
T0863,5.3,2,25,10,9,8,56
T0864,5.3,2,25,10,9,8,56
T0865,5.2,2,25,10,9,8,56
T0866,5.5,2,25,10,9,8,56
T0867,5.8,2,25,10,9,8,56
T0868,6,2,25,10,9,8,56
T0869,5.8,2,25,10,9,8,56
T0870,5.6,2,25,10,9,8,56
T0871,6,2,25,10,9,8,56
T0872,6.3,2,25,10,9,8,56
T0873,6.5,2,25,10,9,8,56
T0874,6.9,2,25,10,9,8,56
T0875,7.6,2,25,10,9,8,56
T0876,7.8,2,25,10,9,8,56
T0877,7.9,2,25,10,9,8,56
T0878,8.2,2,25,10,9,8,56
T0879,8.5,2,25,10,9,8,56
T0880,8.6,2,25,10,9,8,56
T0881,8,2,25,10,9,8,56
T0882,7.3,2,25,10,9,8,56
T0883,6.3,2,25,10,9,8,56
T0884,5.7,2,25,10,9,8,56
T0885,5.7,2,25,10,9,8,56
T0886,6.1,2,25,10,9,8,56
T0887,5.8,2,25,10,9,8,56
T0888,5.6,2,25,10,9,8,56
T0889,5.2,2,25,10,9,8,56
T0890,5.2,2,25,10,9,8,56
T0891,4.9,2,25,10,9,8,56
T0892,4.5,2,25,10,9,8,56
T0893,4.2,2,25,10,9,8,56
T0894,4.2,2,25,10,9,8,56
T0895,4.1,2,25,10,9,8,56
T0896,4.2,2,25,10,9,8,56
T0897,4.3,2,25,10,9,8,56
T0898,4.4,2,25,10,9,8,56
T0899,4.4,2,25,10,9,8,56
T0900,4.4,2,25,10,9,8,56
T0901,4.5,2,25,10,9,8,56
T0902,4.6,2,25,10,9,8,56
T0903,4.9,2,25,10,9,8,56
T0904,5,2,25,10,9,8,56
T0905,4.8,2,25,10,9,8,56
T0906,4.9,2,25,10,9,8,56
T0907,4.9,2,25,10,9,8,56
T0908,4.8,2,25,10,9,8,56
T0909,4.8,2,25,10,9,8,56
T0910,4.8,2,25,10,9,8,56
T0911,4.7,2,25,10,9,8,56
T0912,4.7,2,25,10,9,8,56
T0913,4.6,2,25,10,9,8,56
T0914,4.6,2,25,10,9,8,56
T0915,4.8,2,25,10,9,8,56
T0916,4.8,2,25,10,9,8,56
T0917,4.9,2,25,10,9,8,56
T0918,4.8,2,25,10,9,8,56
T0919,4.6,2,25,10,9,8,56
T0920,4.1,2,25,10,9,8,56
T0921,4.4,2,25,10,9,8,56
T0922,4.9,2,25,10,9,8,56
T0923,5.1,2,25,10,9,8,56
T0924,5.3,2,25,10,9,8,56
T0925,5.3,2,25,10,9,8,56
T0926,5.3,2,25,10,9,8,56
T0927,4.9,2,25,10,9,8,56
T0928,4.7,2,25,10,9,8,56
T0929,4.5,2,25,10,9,8,56
T0930,4.7,2,25,10,9,8,56
T0931,5.2,2,25,10,9,8,56
T0932,5.6,2,25,10,9,8,56
T0933,5.5,2,25,10,9,8,56
T0934,5.5,2,25,10,9,8,56
T0935,5.8,2,25,10,9,8,56
T0936,6.1,2,25,10,9,8,56
T0937,6.4,2,25,10,9,8,56
T0938,6.4,2,25,10,9,8,56
T0939,6.2,2,25,10,9,8,56
T0940,6.1,2,25,10,9,8,56
T0941,5.7,2,25,10,9,8,56
T0942,5.9,2,25,10,9,8,56
T0943,5.8,2,25,10,9,8,56
T0944,5.9,2,25,10,9,8,56
T0945,6,2,25,10,9,8,56
T0946,6.3,2,25,10,9,8,56
T0947,6.5,2,25,10,9,8,56
T0948,6.8,2,25,10,9,8,56
T0949,7,2,25,10,9,8,56
T0950,7.2,2,25,10,9,8,56
T0951,7,2,25,10,9,8,56
T0952,7.2,2,25,10,9,8,56
T0953,7.9,2,25,10,9,8,56
T0954,7.9,2,25,10,9,8,56
T0955,8.3,2,25,10,9,8,56
T0956,8.3,2,25,10,9,8,56
T0957,8.2,2,25,10,9,8,56
T0958,8.2,2,25,10,9,8,56
T0959,8.7,2,25,10,9,8,56
T0960,7.9,2,25,10,9,8,56
T0961,7.8,2,25,10,9,8,56
T0962,8,2,25,10,9,8,56
T0963,8.1,2,25,10,9,8,56
T0964,7.4,2,25,10,9,8,56
T0965,6.7,2,25,10,9,8,56
T0966,6.7,2,25,10,9,8,56
T0967,6.6,2,25,10,9,8,56
T0968,6.9,2,25,10,9,8,56
T0969,5.7,2,25,10,9,8,56
T0970,5.8,2,25,10,9,8,56
T0971,6.3,2,25,10,9,8,56
T0972,7.5,2,25,10,9,8,56
T0973,7.6,2,25,10,9,8,56
T0974,6.4,2,25,10,9,8,56
T0975,6.1,2,25,10,9,8,56
T0976,5.8,2,25,10,9,8,56
T0977,5.5,2,25,10,9,8,56
T0978,5,2,25,10,9,8,56
T0979,4.9,2,25,10,9,8,56
T0980,4.8,2,25,10,9,8,56
T0981,3.9,2,25,10,9,8,56
T0982,3.7,2,25,10,9,8,56
T0983,3.6,2,25,10,9,8,56
T0984,3.3,2,25,10,9,8,56
T0985,3,2,25,10,9,8,56
T0986,3.3,2,25,10,9,8,56
T0987,3.1,2,25,10,9,8,56
T0988,2.9,2,25,10,9,8,56
T0989,2.7,2,25,10,9,8,56
T0990,3,2,25,10,9,8,56
T0991,3,2,25,10,9,8,56
T0992,2.8,2,25,10,9,8,56
T0993,3.4,2,25,10,9,8,56
T0994,3,2,25,10,9,8,56
T0995,3.6,2,25,10,9,8,56
T0996,4.7,2,25,10,9,8,56
T0997,5.2,2,25,10,9,8,56
T0998,5.9,2,25,10,9,8,56
T0999,6.2,2,25,10,9,8,56
T1000,5.4,2,25,10,9,8,56
T1001,4.8,2,25,10,9,8,56
T1002,4,2,25,10,9,8,56
T1003,3.8,2,25,10,9,8,56
T1004,4.1,2,25,10,9,8,56
T1005,4.1,2,25,10,9,8,56
T1006,3.6,2,25,10,9,8,56
T1007,3.6,2,25,10,9,8,56
T1008,3.8,2,25,10,9,8,56
T1009,3.5,2,25,10,9,8,56
T1010,3.4,2,25,10,9,8,56
T1011,3.2,2,25,10,9,8,56
T1012,3,2,25,10,9,8,56
T1013,3.5,2,25,10,9,8,56
T1014,3.5,2,25,10,9,8,56
T1015,3.7,2,25,10,9,8,56
T1016,3.9,2,25,10,9,8,56
T1017,4.2,2,25,10,9,8,56
T1018,4.6,2,25,10,9,8,56
T1019,4.2,2,25,10,9,8,56
T1020,4.6,2,25,10,9,8,56
T1021,5,2,25,10,9,8,56
T1022,5,2,25,10,9,8,56
T1023,5.2,2,25,10,9,8,56
T1024,5.2,2,25,10,9,8,56
T1025,5,2,25,10,9,8,56
T1026,4.6,2,25,10,9,8,56
T1027,4.5,2,25,10,9,8,56
T1028,4.3,2,25,10,9,8,56
T1029,4.4,2,25,10,9,8,56
T1030,4.4,2,25,10,9,8,56
T1031,4.1,2,25,10,9,8,56
T1032,3.9,2,25,10,9,8,56
T1033,3.4,2,25,10,9,8,56
T1034,3.3,2,25,10,9,8,56
T1035,3.7,2,25,10,9,8,56
T1036,4.1,2,25,10,9,8,56
T1037,3.6,2,25,10,9,8,56
T1038,3.1,2,25,10,9,8,56
T1039,3.2,2,25,10,9,8,56
T1040,2.9,2,25,10,9,8,56
T1041,3.1,2,25,10,9,8,56
T1042,3.8,2,25,10,9,8,56
T1043,4.6,2,25,10,9,8,56
T1044,5.3,2,25,10,9,8,56
T1045,5.7,2,25,10,9,8,56
T1046,5.9,2,25,10,9,8,56
T1047,5.6,2,25,10,9,8,56
T1048,4.5,2,25,10,9,8,56
T1049,3.8,2,25,10,9,8,56
T1050,3.5,2,25,10,9,8,56
T1051,3.9,2,25,10,9,8,56
T1052,4.2,2,25,10,9,8,56
T1053,4.2,2,25,10,9,8,56
T1054,4.3,2,25,10,9,8,56
T1055,3.9,2,25,10,9,8,56
T1056,3.8,2,25,10,9,8,56
T1057,3.7,2,25,10,9,8,56
T1058,3.5,2,25,10,9,8,56
T1059,3.3,2,25,10,9,8,56
T1060,3.3,2,25,10,9,8,56
T1061,3.3,2,25,10,9,8,56
T1062,3.2,2,25,10,9,8,56
T1063,3.4,2,25,10,9,8,56
T1064,3.4,2,25,10,9,8,56
T1065,3.3,2,25,10,9,8,56
T1066,4.3,2,25,10,9,8,56
T1067,5.2,2,25,10,9,8,56
T1068,5.4,2,25,10,9,8,56
T1069,5.1,2,25,10,9,8,56
T1070,5.3,2,25,10,9,8,56
T1071,6.1,2,25,10,9,8,56
T1072,5.7,2,25,10,9,8,56
T1073,4.3,2,25,10,9,8,56
T1074,3.8,2,25,10,9,8,56
T1075,3.3,2,25,10,9,8,56
T1076,3.7,2,25,10,9,8,56
T1077,4,2,25,10,9,8,56
T1078,3.4,2,25,10,9,8,56
T1079,3.2,2,25,10,9,8,56
T1080,3.5,2,25,10,9,8,56
T1081,4,2,25,10,9,8,56
T1082,4.4,2,25,10,9,8,56
T1083,4.4,2,25,10,9,8,56
T1084,4.4,2,25,10,9,8,56
T1085,4.6,2,25,10,9,8,56
T1086,4.8,2,25,10,9,8,56
T1087,5,2,25,10,9,8,56
T1088,4.8,2,25,10,9,8,56
T1089,4.8,2,25,10,9,8,56
T1090,5.2,2,25,10,9,8,56
T1091,5.7,2,25,10,9,8,56
T1092,6,2,25,10,9,8,56
T1093,6.1,2,25,10,9,8,56
T1094,6.1,2,25,10,9,8,56
T1095,6,2,25,10,9,8,56
T1096,6,2,25,10,9,8,56
T1097,6.2,2,25,10,9,8,56
T1098,6.3,2,25,10,9,8,56
T1099,6.5,2,25,10,9,8,56
T1100,6.6,2,25,10,9,8,56
T1101,6.5,2,25,10,9,8,56
T1102,6.6,2,25,10,9,8,56
T1103,6.9,2,25,10,9,8,56
T1104,6.6,2,25,10,9,8,56
T1105,6.6,2,25,10,9,8,56
T1106,6.7,2,25,10,9,8,56
T1107,6.4,2,25,10,9,8,56
T1108,6.8,2,25,10,9,8,56
T1109,7.5,2,25,10,9,8,56
T1110,7.7,2,25,10,9,8,56
T1111,7.7,2,25,10,9,8,56
T1112,7.6,2,25,10,9,8,56
T1113,8.1,2,25,10,9,8,56
T1114,8.5,2,25,10,9,8,56
T1115,8.5,2,25,10,9,8,56
T1116,8.8,2,25,10,9,8,56
T1117,9.2,2,25,10,9,8,56
T1118,8.9,2,25,10,9,8,56
T1119,9.2,2,25,10,9,8,56
T1120,10,2,25,10,9,8,56
T1121,9.9,2,25,10,9,8,56
T1122,10.1,2,25,10,9,8,56
T1123,8.6,2,25,10,9,8,56
T1124,7.8,2,25,10,9,8,56
T1125,7.9,2,25,10,9,8,56
T1126,7.5,2,25,10,9,8,56
T1127,6.7,2,25,10,9,8,56
T1128,6.8,2,25,10,9,8,56
T1129,7,2,25,10,9,8,56
T1130,7.3,2,25,10,9,8,56
T1131,7,2,25,10,9,8,56
T1132,6.6,2,25,10,9,8,56
T1133,6.6,2,25,10,9,8,56
T1134,6.6,2,25,10,9,8,56
T1135,6.6,2,25,10,9,8,56
T1136,6.2,2,25,10,9,8,56
T1137,6.7,2,25,10,9,8,56
T1138,7,2,25,10,9,8,56
T1139,7,2,25,10,9,8,56
T1140,7.2,2,25,10,9,8,56
T1141,7.8,2,25,10,9,8,56
T1142,8.4,2,25,10,9,8,56
T1143,8.2,2,25,10,9,8,56
T1144,8.2,2,25,10,9,8,56
T1145,7.4,2,25,10,9,8,56
T1146,7.1,2,25,10,9,8,56
T1147,7.1,2,25,10,9,8,56
T1148,6.7,2,25,10,9,8,56
T1149,6.7,2,25,10,9,8,56
T1150,6.6,2,25,10,9,8,56
T1151,6.3,2,25,10,9,8,56
T1152,5.9,2,25,10,9,8,56
T1153,5.7,2,25,10,9,8,56
T1154,5.8,2,25,10,9,8,56
T1155,6.1,2,25,10,9,8,56
T1156,6.2,2,25,10,9,8,56
T1157,6.3,2,25,10,9,8,56
T1158,6.3,2,25,10,9,8,56
T1159,6.3,2,25,10,9,8,56
T1160,5.7,2,25,10,9,8,56
T1161,5.7,2,25,10,9,8,56
T1162,5.9,2,25,10,9,8,56
T1163,6.4,2,25,10,9,8,56
T1164,6.7,2,25,10,9,8,56
T1165,6.2,2,25,10,9,8,56
T1166,5.6,2,25,10,9,8,56
T1167,6.5,2,25,10,9,8,56
T1168,6.3,2,25,10,9,8,56
T1169,5.8,2,25,10,9,8,56
T1170,5.3,2,25,10,9,8,56
T1171,4.9,2,25,10,9,8,56
T1172,4.9,2,25,10,9,8,56
T1173,4.9,2,25,10,9,8,56
T1174,5,2,25,10,9,8,56
T1175,5.1,2,25,10,9,8,56
T1176,5.3,2,25,10,9,8,56
T1177,5.3,2,25,10,9,8,56
T1178,5.2,2,25,10,9,8,56
T1179,5.1,2,25,10,9,8,56
T1180,5.2,2,25,10,9,8,56
T1181,5.5,2,25,10,9,8,56
T1182,5.4,2,25,10,9,8,56
T1183,5.4,2,25,10,9,8,56
T1184,4.7,2,25,10,9,8,56
T1185,4.6,2,25,10,9,8,56
T1186,4.2,2,25,10,9,8,56
T1187,3.4,2,25,10,9,8,56
T1188,4.8,2,25,10,9,8,56
T1189,5.3,2,25,10,9,8,56
T1190,5.9,2,25,10,9,8,56
T1191,6,2,25,10,9,8,56
T1192,5.9,2,25,10,9,8,56
T1193,5.6,2,25,10,9,8,56
T1194,4.6,2,25,10,9,8,56
T1195,3.6,2,25,10,9,8,56
T1196,3.6,2,25,10,9,8,56
T1197,3.6,2,25,10,9,8,56
T1198,4.2,2,25,10,9,8,56
T1199,4.4,2,25,10,9,8,56
T1200,4.5,2,25,10,9,8,56
T1201,4.7,2,25,10,9,8,56
T1202,4.7,2,25,10,9,8,56
T1203,4.6,2,25,10,9,8,56
T1204,4.3,2,25,10,9,8,56
T1205,3.5,2,25,10,9,8,56
T1206,2.6,2,25,10,9,8,56
T1207,2.9,2,25,10,9,8,56
T1208,3.3,2,25,10,9,8,56
T1209,4,2,25,10,9,8,56
T1210,4.2,2,25,10,9,8,56
T1211,4.3,2,25,10,9,8,56
T1212,4.1,2,25,10,9,8,56
T1213,4.3,2,25,10,9,8,56
T1214,4.5,2,25,10,9,8,56
T1215,4.7,2,25,10,9,8,56
T1216,5,2,25,10,9,8,56
T1217,5.3,2,25,10,9,8,56
T1218,5.6,2,25,10,9,8,56
T1219,5.8,2,25,10,9,8,56
T1220,5.9,2,25,10,9,8,56
T1221,6,2,25,10,9,8,56
T1222,6.1,2,25,10,9,8,56
T1223,6.1,2,25,10,9,8,56
T1224,6,2,25,10,9,8,56
T1225,6,2,25,10,9,8,56
T1226,5.1,2,25,10,9,8,56
T1227,4.7,2,25,10,9,8,56
T1228,4.6,2,25,10,9,8,56
T1229,4.5,2,25,10,9,8,56
T1230,4.2,2,25,10,9,8,56
T1231,3.9,2,25,10,9,8,56
T1232,3.8,2,25,10,9,8,56
T1233,4.4,2,25,10,9,8,56
T1234,5.4,2,25,10,9,8,56
T1235,6.6,2,25,10,9,8,56
T1236,7.2,2,25,10,9,8,56
T1237,7.6,2,25,10,9,8,56
T1238,8.1,2,25,10,9,8,56
T1239,7.8,2,25,10,9,8,56
T1240,7.5,2,25,10,9,8,56
T1241,6.8,2,25,10,9,8,56
T1242,6.1,2,25,10,9,8,56
T1243,5.9,2,25,10,9,8,56
T1244,5.8,2,25,10,9,8,56
T1245,6,2,25,10,9,8,56
T1246,6.2,2,25,10,9,8,56
T1247,5.9,2,25,10,9,8,56
T1248,6,2,25,10,9,8,56
T1249,6,2,25,10,9,8,56
T1250,6.1,2,25,10,9,8,56
T1251,6.3,2,25,10,9,8,56
T1252,6.3,2,25,10,9,8,56
T1253,6.3,2,25,10,9,8,56
T1254,6.5,2,25,10,9,8,56
T1255,6.7,2,25,10,9,8,56
T1256,7,3,25,10,9,8,56
T1257,7.1,3,25,10,9,8,56
T1258,6.9,3,25,10,9,8,56
T1259,6.9,3,25,10,9,8,56
T1260,6.9,3,25,10,9,8,56
T1261,7.2,3,25,10,9,8,56
T1262,7,3,25,10,9,8,56
T1263,7.7,3,25,10,9,8,56
T1264,7.9,3,25,10,9,8,56
T1265,5.5,3,25,10,9,8,56
T1266,5.5,3,25,10,9,8,56
T1267,5.9,3,25,10,9,8,56
T1268,6.1,3,25,10,9,8,56
T1269,6.1,3,25,10,9,8,56
T1270,5.3,3,25,10,9,8,56
T1271,4.9,3,25,10,9,8,56
T1272,5.2,3,25,10,9,8,56
T1273,5.1,3,25,10,9,8,56
T1274,4.9,3,25,10,9,8,56
T1275,4.4,3,25,10,9,8,56
T1276,4.7,3,25,10,9,8,56
T1277,4.3,3,25,10,9,8,56
T1278,4.2,3,25,10,9,8,56
T1279,4.3,3,25,10,9,8,56
T1280,4.4,3,25,10,9,8,56
T1281,4.8,3,25,10,9,8,56
T1282,5.4,3,25,10,9,8,56
T1283,5.9,3,25,10,9,8,56
T1284,5.7,3,25,10,9,8,56
T1285,6.4,3,25,10,9,8,56
T1286,5.9,3,25,10,9,8,56
T1287,4.7,3,25,10,9,8,56
T1288,4.2,3,25,10,9,8,56
T1289,4.2,3,25,10,9,8,56
T1290,4,3,25,10,9,8,56
T1291,4,3,25,10,9,8,56
T1292,3.4,3,25,10,9,8,56
T1293,3.6,3,25,10,9,8,56
T1294,3.7,3,25,10,9,8,56
T1295,4,3,25,10,9,8,56
T1296,4.5,3,25,10,9,8,56
T1297,5.2,3,25,10,9,8,56
T1298,5.2,3,25,10,9,8,56
T1299,5.2,3,25,10,9,8,56
T1300,5.4,3,25,10,9,8,56
T1301,5.1,3,25,10,9,8,56
T1302,4.8,3,25,10,9,8,56
T1303,4.1,3,25,10,9,8,56
T1304,3.8,3,25,10,9,8,56
T1305,4.2,3,25,10,9,8,56
T1306,5,3,25,10,9,8,56
T1307,5.6,3,25,10,9,8,56
T1308,5.9,3,25,10,9,8,56
T1309,5.8,3,25,10,9,8,56
T1310,5.7,3,25,10,9,8,56
T1311,5.7,3,25,10,9,8,56
T1312,5.1,3,25,10,9,8,56
T1313,4.6,3,25,10,9,8,56
T1314,4.1,3,25,10,9,8,56
T1315,4.2,3,25,10,9,8,56
T1316,4.5,3,25,10,9,8,56
T1317,4.2,3,25,10,9,8,56
T1318,3.3,3,25,10,9,8,56
T1319,3.3,3,25,10,9,8,56
T1320,3.6,3,25,10,9,8,56
T1321,3.4,3,25,10,9,8,56
T1322,3.4,3,25,10,9,8,56
T1323,3.5,3,25,10,9,8,56
T1324,4,3,25,10,9,8,56
T1325,4.9,3,25,10,9,8,56
T1326,5.6,3,25,10,9,8,56
T1327,5.4,3,25,10,9,8,56
T1328,4.7,3,25,10,9,8,56
T1329,5,3,25,10,9,8,56
T1330,5.4,3,25,10,9,8,56
T1331,5.1,3,25,10,9,8,56
T1332,5.8,3,25,10,9,8,56
T1333,6.3,3,25,10,9,8,56
T1334,6.1,3,25,10,9,8,56
T1335,5.8,3,25,10,9,8,56
T1336,5.3,3,25,10,9,8,56
T1337,5.2,3,25,10,9,8,56
T1338,5.2,3,25,10,9,8,56
T1339,4.4,3,25,10,9,8,56
T1340,3.4,3,25,10,9,8,56
T1341,3.2,3,25,10,9,8,56
T1342,2.9,3,25,10,9,8,56
T1343,2.6,3,25,10,9,8,56
T1344,2.6,3,25,10,9,8,56
T1345,2.7,3,25,10,9,8,56
T1346,2.8,3,25,10,9,8,56
T1347,2.4,3,25,10,9,8,56
T1348,2.4,3,25,10,9,8,56
T1349,2.1,3,25,10,9,8,56
T1350,1.6,3,25,10,9,8,56
T1351,1.5,3,25,10,9,8,56
T1352,1.5,3,25,10,9,8,56
T1353,2,3,25,10,9,8,56
T1354,2.6,3,25,10,9,8,56
T1355,2.7,3,25,10,9,8,56
T1356,2.5,3,25,10,9,8,56
T1357,2.6,3,25,10,9,8,56
T1358,2.5,3,25,10,9,8,56
T1359,2.5,3,25,10,9,8,56
T1360,2.3,3,25,10,9,8,56
T1361,2.2,3,25,10,9,8,56
T1362,2,3,25,10,9,8,56
T1363,2,3,25,10,9,8,56
T1364,2.1,3,25,10,9,8,56
T1365,2.1,3,25,10,9,8,56
T1366,2,3,25,10,9,8,56
T1367,1.8,3,25,10,9,8,56
T1368,1.6,3,25,10,9,8,56
T1369,1.4,3,25,10,9,8,56
T1370,0.8,3,25,10,9,8,56
T1371,-0.2,3,25,10,9,8,56
T1372,-0.4,3,25,10,9,8,56
T1373,-0.1,3,25,11,9,8,56
T1374,-0.8,3,25,11,9,8,56
T1375,-1.1,3,25,11,9,8,56
T1376,-0.6,3,25,11,9,8,56
T1377,0.5,3,25,11,9,8,56
T1378,1.8,3,25,11,9,8,56
T1379,2.4,3,25,11,9,8,56
T1380,2.8,3,25,11,9,8,56
T1381,3.3,3,25,11,9,8,56
T1382,3.3,3,25,11,9,8,56
T1383,3.6,3,25,11,9,8,56
T1384,3.5,3,25,11,9,8,56
T1385,3.3,3,25,11,9,8,56
T1386,2.8,3,25,11,9,8,56
T1387,1.8,3,25,11,9,8,56
T1388,2.1,3,25,11,9,8,56
T1389,2,3,25,11,9,8,56
T1390,1.9,3,25,11,9,8,56
T1391,0.9,3,25,11,9,8,56
T1392,0.1,3,25,11,9,8,56
T1393,-0.7,3,25,11,9,8,56
T1394,-0.8,3,25,11,9,8,56
T1395,-0.8,3,25,11,9,8,56
T1396,-0.3,3,25,11,9,8,56
T1397,1.1,3,25,11,9,8,56
